"Green","Red","VRE2","NIR1"
0.0786361975853659,0.0288294493414634,0.433667632833333,0.580430884560976
0.079247790195122,0.0290608974146341,0.441418587,0.592523710585366
0.0776314739756098,0.0279956988780488,0.4377957095,0.588480593292683
0.080548367195122,0.0299444085365854,0.4471867105,0.600110204634146
0.0804502503902439,0.030070141195122,0.448694067,0.603551166219512
0.0790244303414634,0.029504782902439,0.4432509385,0.598432074902439
0.0801515388780488,0.0297499569512195,0.448559833,0.605061270682927
0.079906849,0.029942556097561,0.440732361666667,0.593891107902439
0.0774924281219512,0.0286527801463415,0.4349471875,0.587594208097561
0.077192270804878,0.0293591593414634,0.429535404,0.580936833512195
0.102218433146341,0.0368412233658537,0.5171806185,0.708595425097561
0.10285763202439,0.0367813590243902,0.518351611333333,0.708456750243902
0.101172349317073,0.0362530806341463,0.514583616166667,0.706563894268293
0.0990045994146341,0.0355056469756098,0.511296795666667,0.707655361341463
0.100041558804878,0.0358645313902439,0.513403273333333,0.709828555804878
0.0996136085609756,0.0356674985365854,0.5120006745,0.708098802121951
0.0992584546341463,0.0355337446585366,0.5113946975,0.707271395073171
0.0996037036097561,0.0355075905609756,0.513068412666667,0.708051457756098
0.101110425292683,0.0360592031219512,0.51613023,0.710990754780488
0.100255640609756,0.0359092562682927,0.512934896,0.70790735402439
0.120084672414634,0.046940086097561,0.525894744166667,0.684855814317073
0.119677957243902,0.046334197195122,0.5267329045,0.687066658170732
0.118755505,0.0459863126829268,0.526155239833333,0.687060102146342
0.118644532146341,0.0460460038780488,0.525905996166667,0.686958293487805
0.119398297268293,0.0464777808780488,0.528294247833333,0.689690933
0.117823038414634,0.0454669161219512,0.524720717166667,0.686199760365854
0.117964211219512,0.0456375710487805,0.524734067666667,0.686354674707317
0.117886322146341,0.0456114747073171,0.524427719833333,0.686102863
0.120443426170732,0.0468594489512195,0.529350045333333,0.689952258658537
0.121485099097561,0.0468585795609756,0.534968883333333,0.695685892585366
0.0961176745365854,0.0436342617317073,0.457516183,0.631912899243902
0.0972112323414634,0.045220394097561,0.458420626333333,0.632603087878049
0.0948601297804878,0.0429705214146341,0.456335620666667,0.630592489073171
0.0902424874390244,0.0404168713658537,0.442341841833333,0.612097997073171
0.0984710716585366,0.0445330646097561,0.4670296745,0.643569005658537
0.098775021,0.0447030551463415,0.469016856166667,0.645472908243902
0.0983149769512195,0.0442652460731707,0.468948994333333,0.646058728731707
0.0988908026585366,0.0455374975121951,0.4671406095,0.642225454731707
0.100020756195122,0.0459315766341463,0.471444356333333,0.648280706902439
0.0903401526585366,0.0410073670731707,0.443505384,0.612108028219512
0.0676251895121951,0.0287384727317073,0.37175999,0.549930048902439
0.066745603902439,0.0284460378536585,0.371967128833333,0.551275765073171
0.0666069117804878,0.0281673183658537,0.373876229,0.553620604073171
0.0645857514390244,0.027239778097561,0.370591570166667,0.551847962512195
0.064473421902439,0.0272157107804878,0.372358766166667,0.554515286365854
0.0688188420243902,0.0292871234634146,0.3857055995,0.567069372926829
0.0670952290731707,0.0285506983658537,0.383337449166667,0.566580066487805
0.064328681097561,0.0271445602439024,0.376408468,0.559296150219512
0.0649949840731707,0.0274997479756098,0.37621532,0.558029638414634
0.0655290369756098,0.0277693466341463,0.377274090166667,0.558878567073171
0.0936637562926829,0.0385312773902439,0.469161171833333,0.635774552170732
0.0883320692195122,0.0361971720487805,0.458836780666667,0.630716328341463
0.0888727344634146,0.0362929079512195,0.462388613666667,0.634784996804878
0.0835120625365854,0.034395172,0.447026068833333,0.621625242829268
0.0847268577317073,0.0343488499756098,0.456372618166667,0.633797262463415
0.0855336292682927,0.0345156214146341,0.457271112166667,0.632994684536585
0.0856387930487805,0.0348175170243902,0.453975529,0.628710877658537
0.084571658902439,0.034827808804878,0.450045131833333,0.625487016195122
0.0861937383414634,0.0355505354390244,0.454053145,0.629777461804878
0.0836065813902439,0.0345292862195122,0.447039267666667,0.622475426512195
0.0965165010731707,0.0738412124390244,0.314672365166667,0.371433417731707
0.0951917058048781,0.0722803341707317,0.312560939833333,0.369465733926829
0.0971812562439024,0.074065018097561,0.316332186666667,0.373207449390244
0.0974304744878049,0.0744884775853659,0.317600030833333,0.374574943634146
0.0990475713414634,0.075344386,0.323135725166667,0.380935708707317
0.098624490097561,0.0757130330243902,0.319272516166667,0.376526632463415
0.0963075712195122,0.0743812419268293,0.312180845666667,0.368344357121951
0.0970339272439024,0.0747900490487805,0.314184352833333,0.370476492658537
0.0971366737073171,0.0750292162926829,0.314137507666667,0.370132218682927
0.0943118594634146,0.072784345902439,0.306217916666667,0.361485360902439
0.17589239304878,0.109342473658537,0.631261649,0.728473012292683
0.175898350390244,0.109316704341463,0.632101393,0.729618400390244
0.17540999795122,0.110536338902439,0.630046305666667,0.727035223390244
0.175803172609756,0.112199537146341,0.628906352833333,0.725010237731707
0.175417923390244,0.112716206560976,0.627666295833333,0.723526037804878
0.175830378609756,0.113190065878049,0.6271726155,0.722800133243902
0.174414516585366,0.113366617170732,0.623476527666667,0.718525713439024
0.17408822504878,0.113241740170732,0.620183387,0.714270729756098
0.173721264780488,0.112721982609756,0.619170587166667,0.713100717560976
0.174595419707317,0.113344239,0.620558880833333,0.71455934802439
0.202967847853659,0.100314574146341,0.671369102666667,0.773992202658537
0.205251502146341,0.10269529497561,0.673774463833333,0.775976079731707
0.204593311439024,0.102059273365854,0.672746497,0.775368122512195
0.20362746002439,0.101162523219512,0.671605811,0.774177925560976
0.204644445146341,0.102299373902439,0.671894415666667,0.774416645170732
0.203367886097561,0.100327015121951,0.672585428,0.775777486658537
0.205112831146341,0.1026707,0.672721973333333,0.775578380219512
0.205394018829268,0.102669371512195,0.6740969775,0.777334627219512
0.207076417365854,0.103949660707317,0.676681996333333,0.779990212512195
0.206935729414634,0.10372205895122,0.676569275666667,0.780034372926829
0.224821676073171,0.290596349926829,0.402770223666667,0.459512187146341
0.225862175878049,0.291665552365854,0.406626808333333,0.463729405926829
0.225246357878049,0.290371830926829,0.406563160333333,0.463634858073171
0.224934381341463,0.28893596504878,0.408723975333333,0.466730785292683
0.224349970195122,0.287078078634146,0.409095068,0.466986931243902
0.223334268878049,0.286012937634146,0.407139421166667,0.464903203073171
0.223148871902439,0.28639030197561,0.405786842,0.463522430878049
0.222972271146341,0.286606981853659,0.405673602333333,0.463489227951219
0.223768961195122,0.287823060926829,0.4064302165,0.463898626463415
0.223888676536585,0.288123279073171,0.405736458333333,0.463509589707317
0.230272724634146,0.279080512634146,0.387183821666667,0.439611501121951
0.231218217097561,0.278488715463415,0.392064668166667,0.445333190707317
0.230531714609756,0.278294954926829,0.390507965666667,0.443500733121951
0.230208011560976,0.277855608243902,0.389866044166667,0.44275744897561
0.230777482585366,0.277271943878049,0.392591929166667,0.446042687146341
0.230678409439024,0.277367954390244,0.391307681333333,0.444729213121951
0.230821746902439,0.278015277439024,0.392237972,0.445508278560976
0.230102705170732,0.277883748121951,0.389883085166667,0.442647971780488
0.23009686695122,0.277669752634146,0.390534384666667,0.443607685
0.229507013439024,0.277622300292683,0.388459770666667,0.441251436073171
0.152226063268293,0.0632074397317073,0.598589015166667,0.71462865904878
0.152667200804878,0.0629032897073171,0.601407143333333,0.717655173804878
0.152294384097561,0.0627399509756098,0.600363292,0.716989424585366
0.152202482536585,0.0618696442926829,0.602846005166667,0.720049461097561
0.152603678878049,0.0616832615121951,0.605700857333333,0.723567236682927
0.152829989707317,0.0620644434878049,0.604789825333333,0.722498397634146
0.152079440243902,0.0619792758780488,0.602659160833333,0.719947965292683
0.152142226463415,0.0617350263414634,0.603801442666667,0.721805360707317
0.151795822756098,0.0613511962926829,0.603966802833333,0.722004570780488
0.151580805731707,0.0616004921219512,0.602033455666667,0.719903249463415
0.108548118560976,0.0660064991463415,0.465079892833333,0.588738506658537
0.108655233585366,0.066083096804878,0.464718931333333,0.587645104365854
0.108625233317073,0.0665557728780488,0.46310544,0.584963626487805
0.107357736609756,0.0647377155853659,0.465058288833333,0.588969765121951
0.107450862853659,0.0646765572439024,0.465847871,0.590278738
0.109146749658537,0.0672728190243902,0.462162801833333,0.583187551853659
0.109436588853659,0.0680035876341463,0.460610012166667,0.580682041512195
0.109588706317073,0.0682820663414634,0.459976034333333,0.579990299341463
0.109282576560976,0.0676789465365854,0.461163609333333,0.58162519902439
0.109658715512195,0.0679822408780488,0.461882881166667,0.582265184658537
0.108527747756098,0.12746769195122,0.286033599833333,0.340216845487805
0.111682458853659,0.132591062243902,0.290568461,0.345257388219512
0.111312334878049,0.132366520268293,0.291051864833333,0.345860523658537
0.110892877195122,0.13232161702439,0.291405730833333,0.346536882926829
0.112523109390244,0.135420850853659,0.293222490333333,0.348864847121951
0.112515749439024,0.135473020414634,0.293442867,0.348991486121951
0.112913096585366,0.136076633170732,0.293649173,0.349018385121951
0.112755205243902,0.136010696365854,0.2939370145,0.349463474414634
0.11419142902439,0.137931880609756,0.293885140333333,0.348877003390244
0.114604158317073,0.138556944,0.294173209,0.349246032317073
0.0773162146585366,0.030881443195122,0.410329232666667,0.594166335658537
0.0773405019268293,0.0312180645853659,0.411224948166667,0.596604763048781
0.0760695719512195,0.0309344115121951,0.4067472945,0.591134844560976
0.0816035947317073,0.0330712188536585,0.421654499166667,0.60587060704878
0.0911235200243902,0.0379746830487805,0.444229269,0.628609734707317
0.088059410097561,0.0375184540487805,0.435002355,0.620762097634146
0.0882221677804878,0.0371608059756098,0.436941126333333,0.623279341780488
0.0841598282682927,0.0357171674634146,0.430381025666667,0.619872648487805
0.084419898,0.0349150103170732,0.4308930685,0.619521112585366
0.082437607804878,0.034054915195122,0.4283129825,0.617869344170732
0.206664935658537,0.123573803804878,0.579626392833333,0.676161378195122
0.206847682,0.124302754097561,0.579862609333333,0.676044584634146
0.206530609536585,0.124151848682927,0.578443176,0.674550258243902
0.206734726292683,0.124950377219512,0.577706303833333,0.673326370219512
0.206976263609756,0.125738489926829,0.5769952085,0.672910523219512
0.204507589439024,0.123366680268293,0.574384141166667,0.670043176902439
0.202793952439024,0.121712574463415,0.572556650333333,0.66807801902439
0.204334120756098,0.123468756317073,0.572573428,0.667586794463415
0.204699562170732,0.123861714682927,0.570894469666667,0.665596227097561
0.204708831829268,0.12387668202439,0.570702103666667,0.665287564317073
0.139318868195122,0.0649199074878049,0.593354546666667,0.729693750121951
0.13951963,0.0655015506341463,0.590039120166667,0.725381455414634
0.140148589756098,0.0656887627317073,0.591613636166667,0.726925942146341
0.141973595609756,0.0663963094146341,0.595930811666667,0.731185656097561
0.139786266585366,0.0663476654146341,0.5818203745,0.713801679
0.140454840341463,0.0669544962682927,0.5810661555,0.711897248780488
0.140185058560976,0.0670017809512195,0.578579453333333,0.708829244097561
0.144779990658537,0.0684643699756098,0.597104336166667,0.730699407097561
0.145008026341463,0.0682429024146341,0.599991773833333,0.734871039585366
0.143613622512195,0.0675405769512195,0.595010616,0.728986024926829
0.118604741121951,0.101962362365854,0.344515924,0.417750913317073
0.118640580829268,0.103884641317073,0.343630236666667,0.416716431829268
0.118422025609756,0.103615251414634,0.343071288666667,0.416351118243902
0.118867938560976,0.10346981,0.343933724833333,0.417244593268293
0.118201285243902,0.103307423195122,0.342777191,0.416144800682927
0.11865770304878,0.104686590292683,0.342540777166667,0.41564709904878
0.118842824439024,0.10440826797561,0.343547280833333,0.416675238658537
0.118035452,0.104605842682927,0.341987817333333,0.41532165995122
0.118136210073171,0.105869871341463,0.342199160333333,0.415446813658537
0.118640109390244,0.106620955463415,0.343760330833333,0.417399018487805
0.101933300219512,0.0410061165365854,0.564223023,0.757265569634146
0.100799646463415,0.0403669763658537,0.560611752166667,0.754202502243902
0.10141350402439,0.0407811486341463,0.560190096833333,0.754723624804878
0.0981037749512195,0.0396084069756098,0.548046221666667,0.743136777219512
0.0947226138536585,0.0383413378780488,0.539389031166667,0.736227455390244
0.0952277857804878,0.0385598150731707,0.540245008166667,0.736441125487805
0.0956693546585366,0.0392840632926829,0.539025356833333,0.735292742170732
0.0939118458780488,0.0392997136097561,0.5269721875,0.726947250780488
0.0927719549268293,0.0380978328780488,0.526309968166667,0.724842798609756
0.0904994854878049,0.0375342463170732,0.519877699666667,0.718295095
0.118537071,0.0474602794634146,0.6864337915,0.838796435487805
0.120961234097561,0.0490334376341463,0.678118836666667,0.826877570390244
0.11861093404878,0.0476583799512195,0.679896040833333,0.830290674146342
0.11892348904878,0.0480082897073171,0.6815617495,0.831944396463415
0.11862240697561,0.0476725927317073,0.681862682,0.832501306585366
0.120815564414634,0.0489951021707317,0.678545978166667,0.826862657951219
0.122444395634146,0.0500025831219512,0.676241831166667,0.822964457268293
0.119609325097561,0.0480746116341463,0.681484445166667,0.832559775414634
0.12059845495122,0.0482903378536585,0.681886605666667,0.832990941902439
0.120815452097561,0.0485740246097561,0.680891600333333,0.831737407
0.127768083512195,0.133047672731707,0.286965165333333,0.342091753780488
0.124257904097561,0.130372858292683,0.285156529666667,0.34083384804878
0.126203533926829,0.131614012853659,0.2831758435,0.337940417170732
0.132082205268293,0.138293339341463,0.289923886666667,0.34476258497561
0.110308195487805,0.115860980878049,0.267760542333333,0.322957304634146
0.11080785497561,0.113227407317073,0.265308113833333,0.318936616317073
0.105585580634146,0.103974647414634,0.264808336,0.318938759121951
0.106826516707317,0.108080247317073,0.266569314666667,0.321588608609756
0.112494248341463,0.116398516365854,0.272773343666667,0.328390130829268
0.111363113341463,0.114927838365854,0.271413531833333,0.326924298926829
