"Costl_Arsol","Blue","Green","Yellow","Red","VRE2"
0.0246735100784314,0.0305021071803279,0.0690086714225352,0.0531249045384615,0.030399206295082,0.293920393463415
0.0245107676470588,0.0305764429344262,0.0695429034507042,0.0535264784615385,0.0306873410327869,0.298530246634146
0.0234858754117647,0.0294193956557377,0.0679882164507042,0.0522551457307692,0.0295701418688525,0.295588108414634
0.0248084938235294,0.0310754117377049,0.0707243537042253,0.0547028057307692,0.0315714593934426,0.302724847414634
0.0244041380980392,0.0308616770163934,0.0706544280985915,0.0546076463076923,0.0316933727213115,0.30351881
0.0239687578823529,0.0303912660163934,0.0694183357464789,0.0535495759615385,0.0310859600983607,0.299329007707317
0.024125209745098,0.0305933653606557,0.0703449485633803,0.0543119434615385,0.0314002536229508,0.303155604609756
0.0240163110392157,0.030521943442623,0.0701173007887324,0.0543053764230769,0.031538813,0.298947165512195
0.0232986870392157,0.029513852557377,0.0679619493098592,0.0523438700384615,0.0302119985245902,0.293959094512195
0.0229256965686274,0.0293781589836066,0.0677414419577465,0.0527006496538462,0.0309342778196721,0.291268233073171
0.0296848398431373,0.0368958997540984,0.0894625803098592,0.0704491489230769,0.0390690394590164,0.354188339243902
0.0293878547843137,0.0366880275409836,0.089887303,0.0708869910769231,0.0390158940491803,0.355701078097561
0.0289772982941176,0.0362160323114754,0.0884716097605634,0.0697265839615385,0.0384099713114754,0.35202065502439
0.0284911383333333,0.0355727757540984,0.0866126445633803,0.0681014217307692,0.0376410997377049,0.348462614780488
0.0287268244313726,0.0359354886721312,0.0875202374366197,0.0688786596538462,0.0380396600819672,0.35036409102439
0.0284729053137255,0.0356455452295082,0.0871178755070423,0.0686114840769231,0.0378228939180328,0.349429334682927
0.0283980662745098,0.0354797660163934,0.0867807837746479,0.0683982678846154,0.037666295852459,0.348945854951219
0.0283557017647059,0.0354885704426229,0.087063705915493,0.068492403,0.0376479813934426,0.35019800604878
0.0288111936078431,0.0360526257213115,0.0884008229859155,0.0695785281923077,0.0382285386721311,0.35304016595122
0.0287455695882353,0.0359946261311475,0.0877007471126761,0.0690410771538462,0.0380479714918033,0.350290913804878
0.0349057158823529,0.0453543424262295,0.10593524984507,0.085360082,0.0494762836393443,0.372146674
0.0345845688823529,0.0450094744262295,0.105544063957746,0.0848350523461538,0.0488907952622951,0.372327012195122
0.034157779254902,0.0445415732295082,0.104693733732394,0.0840154202692308,0.0485173738688525,0.371424883243902
0.034155858745098,0.0444855652786885,0.104631361887324,0.0840316240384615,0.0486034983114754,0.37118530497561
0.0344231613529412,0.0448790159344262,0.105332431887324,0.0846533381153846,0.0490350358360656,0.372910785585366
0.0337973127843137,0.0441155515901639,0.103863913802817,0.0834056006538462,0.0479978078360656,0.370037734756098
0.0340408367058824,0.0442484782131148,0.104029576338028,0.0835160101153846,0.0481470106721311,0.369979503317073
0.0339995118823529,0.0442379183934426,0.103951026253521,0.0834431656538462,0.0481075771967213,0.369624191634146
0.0346240452156863,0.0452462523934426,0.10620121184507,0.0855572942307692,0.0494071710327869,0.374353645292683
0.0345553232745098,0.0451844089016393,0.107018953901408,0.0860097641923077,0.0494427734426229,0.378498332341463
0.0330861227254902,0.0418247571639344,0.0856077313521127,0.070898595,0.045393704147541,0.315316181
0.0338663872156863,0.0427400228196721,0.0867315845070423,0.0721747106923077,0.046956576557377,0.316470501390244
0.0332945123137255,0.041676954704918,0.0845540986056338,0.0697729765,0.0446993605901639,0.313591097658537
0.0322410859215686,0.039892512295082,0.0803799700704225,0.0659793565,0.0420441868688525,0.302846992878049
0.0341608076862745,0.0429611442459016,0.0877303310422535,0.0724197974230769,0.0463218327213115,0.321974213439024
0.0343071573333333,0.0431461810983607,0.0880318671690141,0.0726969900769231,0.0465251507868852,0.323364476682927
0.0338525086666667,0.0427051769836066,0.087538011084507,0.0722126123846154,0.0460738286885246,0.323227061780488
0.0345525691960784,0.0435245205081967,0.0882073424084507,0.0732167117692308,0.0473075769836066,0.322460851829268
0.0352211284901961,0.0441487641639344,0.0892357805352113,0.0739190865384615,0.0477531926065574,0.325601039756098
0.0325668865686275,0.0401332517868852,0.0805360291126761,0.0663685938461538,0.0426283464262295,0.303646766073171
0.0242742934705882,0.0308635500655738,0.0606783038169014,0.0480864992692308,0.030039134442623,0.245096731756098
0.023985185,0.030482618147541,0.0598610161408451,0.0473043304230769,0.0297068002622951,0.24437518097561
0.0237027567254902,0.0302273501639344,0.0596806028873239,0.0470268566153846,0.0294456224918033,0.245541087365854
0.0228334596470588,0.0291738289180328,0.0578408021126761,0.0454161170769231,0.0284805068360656,0.242267045512195
0.0229084530588235,0.0292430897540984,0.0577418218028169,0.0452824768076923,0.0284505853934426,0.243080580829268
0.0244082483529412,0.0312438729016393,0.0616575541971831,0.0485118390769231,0.0305805506065574,0.253460108341463
0.0240903693333333,0.0305813920983607,0.0601262616338028,0.0472004837692308,0.0298314366557377,0.250936830268293
0.0229641191568627,0.0291778327377049,0.0576033275070423,0.0451226606923077,0.0283632956721311,0.245347467658537
0.0231753140392157,0.0295229401639344,0.0582332952112676,0.0457074173846154,0.0287336383278689,0.245655841609756
0.023424443372549,0.0298439799016393,0.0586989005633803,0.0460481062692308,0.0290045575409836,0.246544576243902
0.0315872842156863,0.0392281643114754,0.0832710132253521,0.0667565843461538,0.0403779456393443,0.321083885439024
0.0297101845882353,0.0371138120163934,0.0785612915211268,0.0625861156923077,0.0379178867868852,0.311123266512195
0.0299425624705882,0.0373754306557377,0.079058634084507,0.0628295851923077,0.0380238373442623,0.313348708560976
0.0283412459803922,0.0352740206557377,0.0743491034366197,0.059092716,0.0360458809344262,0.301054663609756
0.0286674028627451,0.0356352426557377,0.075361966084507,0.0595900599615385,0.0359797826393443,0.306500994707317
0.0287578837058824,0.0358597298032787,0.0760404795492958,0.0601646048461538,0.0361895088360656,0.307798432121951
0.0286428503921569,0.0358686323934426,0.0761831144225352,0.0604725676153846,0.0365019786557377,0.306225702292683
0.0285183210392157,0.0356603662786885,0.0752998144929578,0.0599656263076923,0.0364804124098361,0.303412769926829
0.029322618745098,0.0364302872786885,0.0767574229859155,0.0612221188846154,0.037275458704918,0.306714450756098
0.0283177583137255,0.0354263188688525,0.0744585662957746,0.0593450794230769,0.0361895578196721,0.301006235926829
0.0413551156862745,0.0539048068196721,0.0900764442535211,0.0870411780384615,0.0758802522459016,0.257535493951219
0.040703776627451,0.0527920837377049,0.088776338028169,0.0855932351923077,0.0743335942459016,0.255416433170732
0.0416189356862745,0.0541127040655738,0.0906631267323944,0.0875713071923077,0.0761303608196721,0.258979424902439
0.0420560179215686,0.054565358,0.0909641204507042,0.0878715883846154,0.0765584337868852,0.259892325878049
0.0421155975490196,0.0553415236557377,0.0924410425915493,0.0892907428846154,0.077473302,0.264583735390244
0.0423443340196078,0.0555201155901639,0.0921334592676056,0.0891046693076923,0.0778213337213115,0.261909623097561
0.0415132623921569,0.0542817759344262,0.0899847692112676,0.0871369905,0.0764427316393443,0.255979761780488
0.0415034251568627,0.0545779949180328,0.0906721477746479,0.0877990499230769,0.0768279742786885,0.257759937658537
0.0415200886078431,0.0546411930327869,0.0907688272112676,0.0879357213076923,0.0770862511639344,0.257802379829268
0.0402535927843137,0.0529565424590164,0.0881192236338028,0.0851666100384615,0.0747841621147541,0.251055281170732
0.0636837706666667,0.0891580402786885,0.160751861408451,0.144113807307692,0.113073565737705,0.506771910073171
0.0633900179607843,0.0890117903934426,0.160748527788732,0.144148369230769,0.113055674245902,0.507406006585366
0.0638240183333333,0.089583570852459,0.160490075295775,0.144344596653846,0.114218831606557,0.506321858756098
0.0647913759607843,0.0908225092131148,0.161033577169014,0.145163774961538,0.115864117770492,0.506031048317073
0.0650327530196078,0.0911361362786885,0.160767162704225,0.145165759846154,0.116396236311475,0.505341352048781
0.0653929957647059,0.0916767246393443,0.161216612704225,0.145571671,0.116863113147541,0.505121855756098
0.0656060148627451,0.0917473340819672,0.160066685915493,0.144857654461538,0.11700420495082,0.502507545707317
0.0655759569803922,0.0917971983770492,0.159797419661972,0.144560816384615,0.11685497042623,0.500142569804878
0.065223391627451,0.0913691835737705,0.159396140647887,0.144054407576923,0.116327539442623,0.499162320317073
0.0655712816078431,0.0917935203770492,0.160213059788732,0.1448353205,0.116932939639344,0.500476185390244
0.0651844221176471,0.0816599576721311,0.181980747225352,0.154876788576923,0.104822277672131,0.534041562390244
0.0663668179803922,0.0830322574262295,0.184157302746479,0.157143004961538,0.107227586721311,0.536743914146341
0.0659320243529412,0.0825829472786885,0.183512634985915,0.156606683192308,0.106555584295082,0.535885080268293
0.065611710745098,0.082179667442623,0.182612989169014,0.155654149115385,0.105657288885246,0.534420958487805
0.0662012001176471,0.082915747147541,0.183623586830986,0.156714982038462,0.106785529081967,0.535051889048781
0.0650391970784314,0.0815392465245902,0.182304913084507,0.155296772538462,0.104841272016393,0.535277941317073
0.0663997482941176,0.0832446760327869,0.184038955126761,0.157144110076923,0.107146015327869,0.535871650512195
0.0661325746862745,0.0830023183114754,0.184259309591549,0.157409143192308,0.107164152622951,0.537090750365854
0.0667729896470588,0.0837140141639344,0.185826118126761,0.159059759692308,0.108506061114754,0.539725663512195
0.066587235254902,0.0836301492131147,0.185680055760563,0.158856678269231,0.108253744081967,0.539546038170732
0.124237967627451,0.161532656606557,0.219416291014084,0.248016094923077,0.290842258491803,0.378908895634146
0.12438795645098,0.161888520918033,0.220346589521127,0.248935574346154,0.291930612688525,0.38218137797561
0.123766141627451,0.161180941393443,0.219707801140845,0.247992307038462,0.290646001704918,0.381682402414634
0.123229572137255,0.160631337180328,0.219278647253521,0.247312652961538,0.28922897647541,0.382904613365854
0.122699826529412,0.159877995327869,0.218603213394366,0.246249795038462,0.287373110770492,0.382591068609756
0.122331549803922,0.159276822786885,0.217658036183099,0.245279326769231,0.286312999770492,0.380789369073171
0.12241582227451,0.159313465786885,0.217530793873239,0.245315039269231,0.286678436901639,0.379955004878049
0.122303584431373,0.159265658934426,0.217370124126761,0.245244219923077,0.286886166114754,0.379950636536585
0.122965196470588,0.16001494095082,0.218206801746479,0.246110686884615,0.288085829,0.380720215780488
0.122987896862745,0.160056354065574,0.218296856577465,0.246304498846154,0.288384780672131,0.380529212658537
0.138888293607843,0.172165713754098,0.225145529633803,0.248555298653846,0.279462647540984,0.36346688202439
0.138840076882353,0.172115410016393,0.225853807352113,0.249047995,0.278916694065574,0.366822892682927
0.138296219392157,0.171568183819672,0.225218071211268,0.248640152576923,0.278683981229508,0.365519181463415
0.138156216745098,0.171336601163934,0.22491158871831,0.248275009346154,0.278278288327869,0.364942908926829
0.138543831627451,0.171577405081967,0.225370876042254,0.248329192038462,0.277691228295082,0.366818234634146
0.13868798072549,0.171741860704918,0.225338541267606,0.248312737538462,0.277789482803279,0.366029337365854
0.137691014058824,0.171129695721311,0.225380523352113,0.248876101961538,0.278424474754098,0.366707930756098
0.137436531980392,0.170820529,0.22475832384507,0.248410379846154,0.278284429852459,0.364832293146341
0.137363962784314,0.170669202065574,0.22471201328169,0.248369341807692,0.278101085901639,0.365339951170732
0.137188355196078,0.170416223131148,0.224204479323944,0.247932196576923,0.277998497885246,0.363791697926829
0.0417435301960784,0.0520403898852459,0.134654634676056,0.1120341,0.0673180805737705,0.462382576268293
0.0416070682745098,0.0518746650327869,0.134965492690141,0.112104504923077,0.067026006704918,0.464171841390244
0.0415269408235294,0.0517324404754098,0.134647348676056,0.111879495230769,0.0668905059508197,0.463468171390244
0.0410517330392157,0.0511530017213115,0.134443660267606,0.111465112692308,0.0660144172786885,0.46487623404878
0.0409886881960784,0.0510801116393443,0.134757996873239,0.1115814325,0.0658704241803279,0.466901328731707
0.0411312298823529,0.0513146948688525,0.134996079816901,0.111923496923077,0.066245408442623,0.466573300560976
0.0408502536470588,0.0510652210819672,0.134326925028169,0.111462087653846,0.0661451735245902,0.464880046731707
0.0408369667254902,0.0509530142131148,0.134347549732394,0.1114557485,0.065919090147541,0.465583141902439
0.040459943745098,0.0506806151803279,0.134016483521127,0.111033266961538,0.0655239600163934,0.465449851243902
0.0407208467254902,0.0508644940655738,0.133886829112676,0.110997052961538,0.0657349970491803,0.464173745390244
0.0461716421764706,0.0566726262622951,0.099312785887324,0.0859686001923077,0.0678705699180328,0.338426429829268
0.0462189830588235,0.0567270620983607,0.0994108872957746,0.0860936016153846,0.0679661907704918,0.338276333268293
0.0464994915294118,0.056918121147541,0.0994206907887324,0.0862820918076923,0.0683897625901639,0.337386064097561
0.0453860702352941,0.0557629601311475,0.0981277327183099,0.0847317232692308,0.066626112295082,0.337720937707317
0.0453198521764706,0.0556704516065574,0.0982004894929577,0.0848154978076923,0.0665418339344262,0.338193177365854
0.0467544905686275,0.0573757215245902,0.0999608558028169,0.0868865513846154,0.0691545943770492,0.337068589853659
0.0471163306078431,0.0577731426229508,0.10028844515493,0.0873940674230769,0.0698462902622951,0.336500151365854
0.0473204993921569,0.0579797077704918,0.100438213042254,0.0875331790384615,0.0701242964590164,0.336206129512195
0.0469380550980392,0.0575920120327869,0.100120649788732,0.0871607670769231,0.0695607052786885,0.336681407073171
0.0470081264705882,0.0577631471639344,0.100483091915493,0.0875019466153846,0.0698379812295082,0.337276396658537
0.0507200162352941,0.0671022752459016,0.104321870521127,0.118878346730769,0.129406608557377,0.255720087512195
0.0526876398627451,0.0696220057377049,0.10750665156338,0.122658632461538,0.134550197,0.260643001487805
0.0519585155098039,0.0690916319836066,0.107080699450704,0.122262969692308,0.134309838508197,0.261024042341463
0.0516584452352941,0.068826541704918,0.106713490014085,0.121962366769231,0.134250317229508,0.26130031002439
0.0529366457843137,0.0703988339672131,0.108390688507042,0.123930882923077,0.137348715377049,0.263448324536585
0.0528236881176471,0.0703953537540984,0.108375948788732,0.123978439692308,0.137395951393443,0.263656452317073
0.0531919679215686,0.0707268690491803,0.108787616056338,0.1244218365,0.137974695557377,0.263860961121951
0.0529619500392157,0.0704983917213115,0.108601873197183,0.124317332538462,0.137922432311475,0.264122780146341
0.0540520452156863,0.0718875238360656,0.110059302887324,0.125771732923077,0.139823383163934,0.264330609756098
0.0544413320392157,0.0722931589344262,0.110486415577465,0.126265663730769,0.140412390262295,0.264698409634146
0.0246076613137255,0.0301873364918033,0.0683111576197183,0.0545640704615385,0.0324123327213115,0.275802120804878
0.0248293887647059,0.0305719696721311,0.0684530068309859,0.0545681124230769,0.0327187534426229,0.275677741170732
0.0242704444705882,0.0301173434426229,0.0673552620140845,0.0537845066153846,0.0324528776885246,0.272406085853659
0.0258369640392157,0.0320632509508197,0.0721712689295775,0.0579678741538462,0.0346530514754098,0.284714593170732
0.0279880881960784,0.0352245990327869,0.080561076915493,0.0662491333461538,0.0398221455737705,0.304314528414634
0.0276490839607843,0.0348119590983607,0.0780880102957747,0.0641962414615385,0.0392903209508197,0.296329224292683
0.0271220904509804,0.0344513936557377,0.0781117187042254,0.0642911040384615,0.0389472927377049,0.297834975073171
0.0264701938431373,0.0334660295737705,0.0746595828309859,0.0609974428076923,0.0373760800819672,0.290856246926829
0.0259635322352941,0.0329161643606557,0.0747064246197183,0.0608368646923077,0.0366250345901639,0.291593052121951
0.025584315372549,0.0324498208196721,0.0729855494507042,0.0590217840769231,0.0357176537377049,0.288521624609756
0.071326818627451,0.11670941457377,0.191746790605634,0.171345572038462,0.127460094934426,0.458938319780488
0.0714716862156863,0.117173738229508,0.191991525704225,0.171948379192308,0.128147259590164,0.45910927597561
0.0714526432745098,0.116980022868852,0.191694886971831,0.171713390923077,0.128007020885246,0.458097104463415
0.0718309735490196,0.117550197508197,0.191956601267606,0.172215442384615,0.128797907098361,0.457765582268293
0.0720677751960784,0.117892346655738,0.192290013408451,0.172701586,0.129545873229508,0.457667824292683
0.0706587769019608,0.115167555442623,0.189741945507042,0.170195349884615,0.127191655737705,0.45535043602439
0.069782947627451,0.113343044196721,0.188039051647887,0.168514573153846,0.125580765721311,0.453882484682927
0.0707530753921569,0.115194525786885,0.18963153556338,0.170151227153846,0.127311604819672,0.454345357390244
0.0708134070392157,0.115581786360656,0.190007427239437,0.170481299807692,0.127701585721311,0.453461876926829
0.0708135799803922,0.115560523704918,0.190016630014085,0.170518311115385,0.127727942147541,0.453346477463415
0.0441685916862745,0.0596505011311475,0.124641563450704,0.102495660346154,0.0676514246229508,0.432602936390244
0.0444815693529412,0.0599332311967213,0.124871659704225,0.102931516884615,0.0682299287868852,0.430717187536585
0.0444619441568627,0.0601349260655738,0.125458883084507,0.103432271346154,0.0684333586885246,0.432030594512195
0.044787070745098,0.0606430377213115,0.127068521816901,0.104902183115385,0.0691772455901639,0.435843694634146
0.0448591484705882,0.0604133306885246,0.12526030856338,0.103500487692308,0.0690948668360656,0.426107035
0.0451956085490196,0.0608821590655738,0.125881048746479,0.1041873505,0.069648819442623,0.426150913829268
0.045142151372549,0.0608518415573771,0.125671719323944,0.104034724846154,0.0697028242131148,0.424498866048781
0.0462647658823529,0.0624032514918033,0.129732340056338,0.107437691346154,0.0712901354098361,0.438141321756098
0.0463028476078431,0.062377284852459,0.129912486140845,0.107569855269231,0.0711003940983607,0.440086152829268
0.0457590774901961,0.0617593793606557,0.128649035605634,0.106380458615385,0.0703607778688525,0.436304262487805
0.0440273276470588,0.0585370572622951,0.110174644492958,0.113901212076923,0.104654724508197,0.292939913073171
0.0443306973333333,0.0589974384590164,0.110340824760563,0.114787215038462,0.106506465377049,0.29258280304878
0.0443273222352941,0.0588971601803279,0.110148304690141,0.114560485576923,0.10627663247541,0.292161862512195
0.044448195372549,0.0589995707704918,0.110499437577465,0.114717462153846,0.106123022754098,0.292794079219512
0.0441580369803922,0.0587298158688525,0.10994165556338,0.114317594269231,0.105948242967213,0.29189582504878
0.0446185314705882,0.0593210569508197,0.110415767323944,0.115090724038462,0.107311744508197,0.292023042829268
0.0446256443921569,0.0593684468360656,0.110598862676056,0.1151912335,0.107077137901639,0.292611386560976
0.0443843317647059,0.0591292549344262,0.109891233,0.114655869038462,0.107210621147541,0.291516067731707
0.0444859926078431,0.0594698393114754,0.110072635070423,0.115277984576923,0.108454155311475,0.291910992560976
0.0449140239411765,0.0598759345573771,0.110571669929577,0.115832249576923,0.109214343901639,0.293337643487805
0.0340622866470588,0.040594540852459,0.0900604455774648,0.0717040423461539,0.0433082701147541,0.388294377634146
0.0336792250588235,0.0402004470655738,0.0890479113239437,0.0707882045384615,0.0426359764918033,0.385191020219512
0.0342484969411765,0.0409208319836066,0.0896797405492958,0.0713261291153846,0.0430076180655738,0.384466890487805
0.0332397237058824,0.0397429355245902,0.0868031276760563,0.0689530104230769,0.0417417782786885,0.374564937439024
0.0321104331176471,0.0384282719836066,0.0837840892676056,0.0664355586153846,0.0403875042459016,0.366843865536585
0.0320786259803922,0.0385090329672131,0.0842199140422535,0.0668978862307692,0.0406071240163934,0.367829189219512
0.0326136260980392,0.0390801104262295,0.0846872915492958,0.0674770145384615,0.0413073241311475,0.367012082804878
0.0331843256470588,0.0396931820983607,0.083335371028169,0.0662591548076923,0.0411542204590164,0.355610896926829
0.0323706321960784,0.0387831377868852,0.0822125540985915,0.0651205748846154,0.0399976589672131,0.355290793243902
0.0320206396862745,0.0381510613114754,0.0803004150704225,0.0635494658461538,0.0393406115245902,0.349863839609756
0.0339029772745098,0.0400685893934426,0.103533696647887,0.0834818440384615,0.0508301920163934,0.508795413731707
0.0344478420392157,0.0412803864590164,0.105841236366197,0.0859103973461538,0.0524691067704918,0.504803369902439
0.0337451490980392,0.0401687653278689,0.103629386732394,0.0837019059230769,0.0510035309016393,0.504601734
0.0341396371568627,0.0405382438032787,0.103966249211268,0.0841085141538462,0.0513963709016393,0.506287907219512
0.0339455341764706,0.0402948910327869,0.103663158605634,0.0837502937692308,0.0510791955409836,0.506219099463415
0.034439946627451,0.0412046705409836,0.105687949760563,0.0857800008461539,0.052406222852459,0.504859263292683
0.0347980311764706,0.0419687333934426,0.107251557380282,0.0873306602307692,0.053429676442623,0.504228328341463
0.0337993561960784,0.0404108283442623,0.104557358295775,0.0846262385384615,0.0514474044918033,0.505737761487805
0.0338853765882353,0.0406781883770492,0.10542065115493,0.0853221986538461,0.0516735961639344,0.506014302195122
0.0339834704901961,0.0407674257213115,0.105636039352113,0.0856001803076923,0.0519459360163934,0.505881413512195
0.0469254992352941,0.076752444147541,0.122172555042254,0.132427605423077,0.134670374508197,0.253849072536585
0.0450373056862745,0.0738912799344262,0.11875639343662,0.129167219038462,0.131950212508197,0.251730898780488
0.0468175109019608,0.0761271094918033,0.120711353985915,0.130983825153846,0.133181294803279,0.250526580414634
0.0493809181568627,0.0807881430163934,0.126553116971831,0.137413672653846,0.13987408747541,0.257160330121951
0.0387886166470588,0.0626909509016393,0.104989032112676,0.115022309884615,0.117444118934426,0.235292744439024
0.0403600102745098,0.0634457162786885,0.105413531380282,0.114222477769231,0.11487202395082,0.232871384609756
0.0380759238823529,0.0580225716721312,0.0998884816619718,0.106939466192308,0.105728399540984,0.230769256780488
0.0378901258431373,0.0594123004262295,0.101291132690141,0.109434206692308,0.10978063152459,0.23281916095122
0.039803884254902,0.064113914852459,0.107025083985915,0.116391039807692,0.11801938947541,0.239298252878049
0.0393200288823529,0.0630936008360656,0.105888436732394,0.115124352846154,0.116576188606557,0.237993446073171
